KEY,Model,SEED,Time,activations,batch_sizes,effective_nvar,first_hidden_layer,hidden_size,method_var_sel,n_layers,nb_epochs,nvar,optimizers,training_accuracy,validation_accuracy
NEURAL_NETWORK_E_NET_90_741,NEURAL_NETWORK,741,2018-09-07 18:44:32.371598,relu,250,90,10,2,E_NET,4,100,90,adam,0.8222922394613421,0.818854975618566
NEURAL_NETWORK_E_NET_90_741,NEURAL_NETWORK,741,2018-09-07 18:44:32.371598,relu,250,90,10,5,E_NET,4,100,90,adam,0.8273896726829599,0.8228282463427851
NEURAL_NETWORK_E_NET_90_741,NEURAL_NETWORK,741,2018-09-07 18:44:32.371598,relu,250,90,10,20,E_NET,4,100,90,adam,0.8337112926231554,0.8219252302690988
NEURAL_NETWORK_E_NET_90_741,NEURAL_NETWORK,741,2018-09-07 18:44:32.371598,relu,250,90,10,2,E_NET,10,100,90,adam,0.8337112926231554,0.8219252302690988
NEURAL_NETWORK_E_NET_90_741,NEURAL_NETWORK,741,2018-09-07 18:44:32.371598,relu,250,90,10,5,E_NET,10,100,90,adam,0.8337112926231554,0.8219252302690988
NEURAL_NETWORK_E_NET_90_741,NEURAL_NETWORK,741,2018-09-07 18:44:32.371598,relu,250,90,10,20,E_NET,10,100,90,adam,0.8371229605273879,0.8219252302690988
NEURAL_NETWORK_E_NET_110_741,NEURAL_NETWORK,741,2018-09-07 19:41:58.643958,relu,250,110,4,2,E_NET,1,100,110,adam,0.8162917176768391,0.8161459273975077
NEURAL_NETWORK_E_NET_110_741,NEURAL_NETWORK,741,2018-09-07 19:41:58.643958,relu,250,110,4,5,E_NET,1,100,110,adam,0.8162917176768391,0.8161459273975077
NEURAL_NETWORK_E_NET_110_741,NEURAL_NETWORK,741,2018-09-07 19:41:58.643958,relu,250,110,4,20,E_NET,1,100,110,adam,0.8162917176768391,0.8161459273975077
NEURAL_NETWORK_E_NET_110_741,NEURAL_NETWORK,741,2018-09-07 19:41:58.643958,relu,250,110,4,2,E_NET,4,100,110,adam,0.8184189929583016,0.8166877370417194
NEURAL_NETWORK_E_NET_110_741,NEURAL_NETWORK,741,2018-09-07 19:41:58.643958,relu,250,110,4,5,E_NET,4,100,110,adam,0.8210680527427644,0.8213834206248871
NEURAL_NETWORK_E_NET_110_741,NEURAL_NETWORK,741,2018-09-07 19:41:58.643958,relu,250,110,4,20,E_NET,4,100,110,adam,0.8219912099403803,0.8177713563301426
NEURAL_NETWORK_E_NET_110_741,NEURAL_NETWORK,741,2018-09-07 19:41:58.643958,relu,250,110,4,2,E_NET,10,100,110,adam,0.8219912099403803,0.8177713563301426
NEURAL_NETWORK_E_NET_110_741,NEURAL_NETWORK,741,2018-09-07 19:41:58.643958,relu,250,110,4,5,E_NET,10,100,110,adam,0.8219912099403803,0.8177713563301426
NEURAL_NETWORK_E_NET_110_741,NEURAL_NETWORK,741,2018-09-07 19:41:58.643958,relu,250,110,4,20,E_NET,10,100,110,adam,0.8247205442637663,0.8195773884775149
NEURAL_NETWORK_E_NET_110_741,NEURAL_NETWORK,741,2018-09-07 19:41:58.643958,relu,250,110,10,2,E_NET,1,100,110,adam,0.8313431937231291,0.8249954849196316
NEURAL_NETWORK_E_NET_110_741,NEURAL_NETWORK,741,2018-09-07 19:41:58.643958,relu,250,110,10,5,E_NET,1,100,110,adam,0.8314435368967831,0.8249954849196316
NEURAL_NETWORK_E_NET_110_741,NEURAL_NETWORK,741,2018-09-07 19:41:58.643958,relu,250,110,10,20,E_NET,1,100,110,adam,0.8314435368967831,0.8249954849196316
NEURAL_NETWORK_E_NET_110_741,NEURAL_NETWORK,741,2018-09-07 19:41:58.643958,relu,250,110,10,2,E_NET,4,100,110,adam,0.8348752734375405,0.8278851363554272
NEURAL_NETWORK_E_NET_110_741,NEURAL_NETWORK,741,2018-09-07 19:41:58.643958,relu,250,110,10,5,E_NET,4,100,110,adam,0.8348752734375405,0.8278851363554272
NEURAL_NETWORK_E_NET_110_741,NEURAL_NETWORK,741,2018-09-07 19:41:58.643958,relu,250,110,10,20,E_NET,4,100,110,adam,0.8450902085155072,0.8325808199385949
NEURAL_NETWORK_E_NET_110_741,NEURAL_NETWORK,741,2018-09-07 19:41:58.643958,relu,250,110,10,2,E_NET,10,100,110,adam,0.8450902085155072,0.8325808199385949
NEURAL_NETWORK_E_NET_110_741,NEURAL_NETWORK,741,2018-09-07 19:41:58.643958,relu,250,110,10,5,E_NET,10,100,110,adam,0.8450902085155072,0.8325808199385949
NEURAL_NETWORK_E_NET_110_741,NEURAL_NETWORK,741,2018-09-07 19:41:58.643958,relu,250,110,10,20,E_NET,10,100,110,adam,0.8450902085155072,0.8325808199385949
NEURAL_NETWORK_E_NET_130_741,NEURAL_NETWORK,741,2018-09-07 21:02:16.931199,relu,250,130,4,2,E_NET,1,100,130,adam,0.8303999678925768,0.8273433267112155
NEURAL_NETWORK_E_NET_130_741,NEURAL_NETWORK,741,2018-09-07 21:02:16.931199,relu,250,130,4,5,E_NET,1,100,130,adam,0.8303999678925768,0.8273433267112155
NEURAL_NETWORK_E_NET_130_741,NEURAL_NETWORK,741,2018-09-07 21:02:16.931199,relu,250,130,4,20,E_NET,1,100,130,adam,0.8303999678925768,0.8273433267112155
NEURAL_NETWORK_E_NET_130_741,NEURAL_NETWORK,741,2018-09-07 21:02:16.931199,relu,250,130,4,2,E_NET,4,100,130,adam,0.8327881354255395,0.8298717717175366
NEURAL_NETWORK_E_NET_130_741,NEURAL_NETWORK,741,2018-09-07 21:02:16.931199,relu,250,130,4,5,E_NET,4,100,130,adam,0.834554175281848,0.8356510745891277
NEURAL_NETWORK_E_NET_130_741,NEURAL_NETWORK,741,2018-09-07 21:02:16.931199,relu,250,130,4,20,E_NET,4,100,130,adam,0.8376246763956573,0.8345674553007043
NEURAL_NETWORK_E_NET_130_741,NEURAL_NETWORK,741,2018-09-07 21:02:16.931199,relu,250,130,4,2,E_NET,10,100,130,adam,0.8376246763956573,0.8345674553007043
NEURAL_NETWORK_E_NET_130_741,NEURAL_NETWORK,741,2018-09-07 21:02:16.931199,relu,250,130,4,5,E_NET,10,100,130,adam,0.8376246763956573,0.8345674553007043
NEURAL_NETWORK_E_NET_130_741,NEURAL_NETWORK,741,2018-09-07 21:02:16.931199,relu,250,130,4,20,E_NET,10,100,130,adam,0.8376246763956573,0.8345674553007043
NEURAL_NETWORK_E_NET_130_741,NEURAL_NETWORK,741,2018-09-07 21:02:16.931199,relu,250,130,10,2,E_NET,1,100,130,adam,0.8444078749346607,0.8401661549575582
NEURAL_NETWORK_E_NET_130_741,NEURAL_NETWORK,741,2018-09-07 21:02:16.931199,relu,250,130,10,5,E_NET,1,100,130,adam,0.8444078749346607,0.8401661549575582
NEURAL_NETWORK_E_NET_130_741,NEURAL_NETWORK,741,2018-09-07 21:02:16.931199,relu,250,130,10,20,E_NET,1,100,130,adam,0.8444078749346607,0.8401661549575582
NEURAL_NETWORK_E_NET_130_741,NEURAL_NETWORK,741,2018-09-07 21:02:16.931199,relu,250,130,10,2,E_NET,4,100,130,adam,0.8463746011382771,0.8396243453133466
NEURAL_NETWORK_E_NET_130_741,NEURAL_NETWORK,741,2018-09-07 21:02:16.931199,relu,250,130,10,5,E_NET,4,100,130,adam,0.8463746011382771,0.8396243453133466
NEURAL_NETWORK_E_NET_130_741,NEURAL_NETWORK,741,2018-09-07 21:02:16.931199,relu,250,130,10,20,E_NET,4,100,130,adam,0.8527764956173957,0.8475708867617844
NEURAL_NETWORK_E_NET_130_741,NEURAL_NETWORK,741,2018-09-07 21:02:16.931199,relu,250,130,10,2,E_NET,10,100,130,adam,0.8527764956173957,0.8475708867617844
NEURAL_NETWORK_E_NET_130_741,NEURAL_NETWORK,741,2018-09-07 21:02:16.931199,relu,250,130,10,5,E_NET,10,100,130,adam,0.8527764956173957,0.8475708867617844
NEURAL_NETWORK_E_NET_130_741,NEURAL_NETWORK,741,2018-09-07 21:02:16.931199,relu,250,130,10,20,E_NET,10,100,130,adam,0.8528567701563188,0.8441394256817771
NEURAL_NETWORK_INFORMATION_GAIN_90_741,NEURAL_NETWORK,741,2018-09-07 22:42:21.723531,relu,250,90,4,2,INFORMATION_GAIN,1,100,90,adam,0.7252804591715588,0.7193426042983565
NEURAL_NETWORK_INFORMATION_GAIN_90_741,NEURAL_NETWORK,741,2018-09-07 22:42:21.723531,relu,250,90,4,5,INFORMATION_GAIN,1,100,90,adam,0.7252804591715588,0.7193426042983565
NEURAL_NETWORK_INFORMATION_GAIN_90_741,NEURAL_NETWORK,741,2018-09-07 22:42:21.723531,relu,250,90,4,20,INFORMATION_GAIN,1,100,90,adam,0.7252804591715588,0.7193426042983565
NEURAL_NETWORK_INFORMATION_GAIN_90_741,NEURAL_NETWORK,741,2018-09-07 22:42:21.723531,relu,250,90,4,2,INFORMATION_GAIN,4,100,90,adam,0.746633486525108,0.7448076575763048
NEURAL_NETWORK_INFORMATION_GAIN_90_741,NEURAL_NETWORK,741,2018-09-07 22:42:21.723531,relu,250,90,4,5,INFORMATION_GAIN,4,100,90,adam,0.746633486525108,0.7448076575763048
NEURAL_NETWORK_INFORMATION_GAIN_90_741,NEURAL_NETWORK,741,2018-09-07 22:42:21.723531,relu,250,90,4,20,INFORMATION_GAIN,4,100,90,adam,0.746633486525108,0.7448076575763048
NEURAL_NETWORK_INFORMATION_GAIN_90_741,NEURAL_NETWORK,741,2018-09-07 22:42:21.723531,relu,250,90,4,2,INFORMATION_GAIN,10,100,90,adam,0.746633486525108,0.7448076575763048
NEURAL_NETWORK_INFORMATION_GAIN_90_741,NEURAL_NETWORK,741,2018-09-07 22:42:21.723531,relu,250,90,4,5,INFORMATION_GAIN,10,100,90,adam,0.746633486525108,0.7448076575763048
NEURAL_NETWORK_INFORMATION_GAIN_90_741,NEURAL_NETWORK,741,2018-09-07 22:42:21.723531,relu,250,90,4,20,INFORMATION_GAIN,10,100,90,adam,0.7535571655072268,0.750586960447896
NEURAL_NETWORK_INFORMATION_GAIN_90_741,NEURAL_NETWORK,741,2018-09-07 22:42:21.723531,relu,250,90,10,2,INFORMATION_GAIN,1,100,90,adam,0.7639928555684282,0.7662994401300343
NEURAL_NETWORK_INFORMATION_GAIN_90_741,NEURAL_NETWORK,741,2018-09-07 22:42:21.723531,relu,250,90,10,5,INFORMATION_GAIN,1,100,90,adam,0.7639928555684282,0.7662994401300343
NEURAL_NETWORK_INFORMATION_GAIN_90_741,NEURAL_NETWORK,741,2018-09-07 22:42:21.723531,relu,250,90,10,20,INFORMATION_GAIN,1,100,90,adam,0.7639928555684282,0.7662994401300343
NEURAL_NETWORK_INFORMATION_GAIN_90_741,NEURAL_NETWORK,741,2018-09-07 22:42:21.723531,relu,250,90,10,2,INFORMATION_GAIN,4,100,90,adam,0.7648959441313132,0.7623261694058154
NEURAL_NETWORK_INFORMATION_GAIN_90_741,NEURAL_NETWORK,741,2018-09-07 22:42:21.723531,relu,250,90,10,5,INFORMATION_GAIN,4,100,90,adam,0.7741676533769333,0.7646740111973993
NEURAL_NETWORK_INFORMATION_GAIN_90_741,NEURAL_NETWORK,741,2018-09-07 22:42:21.723531,relu,250,90,10,20,INFORMATION_GAIN,4,100,90,adam,0.7888378253639368,0.7854433808921799
NEURAL_NETWORK_INFORMATION_GAIN_90_741,NEURAL_NETWORK,741,2018-09-07 22:42:21.723531,relu,250,90,10,2,INFORMATION_GAIN,10,100,90,adam,0.7888378253639368,0.7854433808921799
NEURAL_NETWORK_INFORMATION_GAIN_90_741,NEURAL_NETWORK,741,2018-09-07 22:42:21.723531,relu,250,90,10,5,INFORMATION_GAIN,10,100,90,adam,0.7888378253639368,0.7854433808921799
NEURAL_NETWORK_INFORMATION_GAIN_90_741,NEURAL_NETWORK,741,2018-09-07 22:42:21.723531,relu,250,90,10,20,INFORMATION_GAIN,10,100,90,adam,0.7888378253639368,0.7854433808921799
NEURAL_NETWORK_INFORMATION_GAIN_110_741,NEURAL_NETWORK,741,2018-09-10 09:22:09.759582,relu,250,110,4,2,INFORMATION_GAIN,1,100,110,adam,0.7553031367288046,0.7491421347299982
NEURAL_NETWORK_INFORMATION_GAIN_110_741,NEURAL_NETWORK,741,2018-09-10 09:22:09.759582,relu,250,110,4,5,INFORMATION_GAIN,1,100,110,adam,0.7553031367288046,0.7491421347299982
NEURAL_NETWORK_INFORMATION_GAIN_110_741,NEURAL_NETWORK,741,2018-09-10 09:22:09.759582,relu,250,110,4,20,INFORMATION_GAIN,1,100,110,adam,0.7553031367288046,0.7491421347299982
NEURAL_NETWORK_INFORMATION_GAIN_110_741,NEURAL_NETWORK,741,2018-09-10 09:22:09.759582,relu,250,110,4,2,INFORMATION_GAIN,4,100,110,adam,0.7553031367288046,0.7491421347299982
NEURAL_NETWORK_INFORMATION_GAIN_110_741,NEURAL_NETWORK,741,2018-09-10 09:22:09.759582,relu,250,110,4,5,INFORMATION_GAIN,4,100,110,adam,0.7582331573994984,0.7612425501173921
NEURAL_NETWORK_INFORMATION_GAIN_110_741,NEURAL_NETWORK,741,2018-09-10 09:22:09.759582,relu,250,110,4,20,INFORMATION_GAIN,4,100,110,adam,0.7595175500234644,0.7538378183131659
NEURAL_NETWORK_INFORMATION_GAIN_110_741,NEURAL_NETWORK,741,2018-09-10 09:22:09.759582,relu,250,110,4,2,INFORMATION_GAIN,10,100,110,adam,0.7595175500234644,0.7538378183131659
NEURAL_NETWORK_INFORMATION_GAIN_110_741,NEURAL_NETWORK,741,2018-09-10 09:22:09.759582,relu,250,110,4,5,INFORMATION_GAIN,10,100,110,adam,0.7595175500234644,0.7538378183131659
NEURAL_NETWORK_INFORMATION_GAIN_110_741,NEURAL_NETWORK,741,2018-09-10 09:22:09.759582,relu,250,110,4,20,INFORMATION_GAIN,10,100,110,adam,0.7667021212570834,0.7601589308289688
NEURAL_NETWORK_INFORMATION_GAIN_110_741,NEURAL_NETWORK,741,2018-09-10 09:22:09.759582,relu,250,110,10,2,INFORMATION_GAIN,1,100,110,adam,0.789540227579514,0.7825537294563844
NEURAL_NETWORK_INFORMATION_GAIN_110_741,NEURAL_NETWORK,741,2018-09-10 09:22:09.759582,relu,250,110,10,5,INFORMATION_GAIN,1,100,110,adam,0.789540227579514,0.7825537294563844
NEURAL_NETWORK_INFORMATION_GAIN_110_741,NEURAL_NETWORK,741,2018-09-10 09:22:09.759582,relu,250,110,10,20,INFORMATION_GAIN,1,100,110,adam,0.789540227579514,0.7825537294563844
NEURAL_NETWORK_INFORMATION_GAIN_110_741,NEURAL_NETWORK,741,2018-09-10 09:22:09.759582,relu,250,110,10,2,INFORMATION_GAIN,4,100,110,adam,0.789540227579514,0.7825537294563844
NEURAL_NETWORK_INFORMATION_GAIN_110_741,NEURAL_NETWORK,741,2018-09-10 09:22:09.759582,relu,250,110,10,5,INFORMATION_GAIN,4,100,110,adam,0.7902426297962875,0.7798446812353259
NEURAL_NETWORK_INFORMATION_GAIN_110_741,NEURAL_NETWORK,741,2018-09-10 09:22:09.759582,relu,250,110,10,20,INFORMATION_GAIN,4,100,110,adam,0.797647956011945,0.7868882066100776
NEURAL_NETWORK_INFORMATION_GAIN_110_741,NEURAL_NETWORK,741,2018-09-10 09:22:09.759582,relu,250,110,10,2,INFORMATION_GAIN,10,100,110,adam,0.797647956011945,0.7868882066100776
NEURAL_NETWORK_INFORMATION_GAIN_110_741,NEURAL_NETWORK,741,2018-09-10 09:22:09.759582,relu,250,110,10,5,INFORMATION_GAIN,10,100,110,adam,0.797647956011945,0.7868882066100776
NEURAL_NETWORK_INFORMATION_GAIN_110_741,NEURAL_NETWORK,741,2018-09-10 09:22:09.759582,relu,250,110,10,20,INFORMATION_GAIN,10,100,110,adam,0.7983503582263262,0.7854433808921799
NEURAL_NETWORK_LR_ACCURACY_130_741,NEURAL_NETWORK,741,2018-09-10 09:24:49.599663,relu,250,130,4,2,LR_ACCURACY,1,100,130,adam,0.8181581007068014,0.8208416109806754
NEURAL_NETWORK_LR_ACCURACY_130_741,NEURAL_NETWORK,741,2018-09-10 09:24:49.599663,relu,250,130,4,5,LR_ACCURACY,1,100,130,adam,0.8181581007068014,0.8208416109806754
NEURAL_NETWORK_LR_ACCURACY_130_741,NEURAL_NETWORK,741,2018-09-10 09:24:49.599663,relu,250,130,4,20,LR_ACCURACY,1,100,130,adam,0.8181581007068014,0.8208416109806754
NEURAL_NETWORK_LR_ACCURACY_130_741,NEURAL_NETWORK,741,2018-09-10 09:24:49.599663,relu,250,130,4,2,LR_ACCURACY,4,100,130,adam,0.8181581007068014,0.8208416109806754
NEURAL_NETWORK_LR_ACCURACY_130_741,NEURAL_NETWORK,741,2018-09-10 09:24:49.599663,relu,250,130,4,5,LR_ACCURACY,4,100,130,adam,0.83692227418008,0.8428752031786165
NEURAL_NETWORK_LR_ACCURACY_130_741,NEURAL_NETWORK,741,2018-09-10 09:24:49.599663,relu,250,130,4,20,LR_ACCURACY,4,100,130,adam,0.83692227418008,0.8428752031786165
NEURAL_NETWORK_LR_ACCURACY_130_741,NEURAL_NETWORK,741,2018-09-10 09:24:49.599663,relu,250,130,4,2,LR_ACCURACY,10,100,130,adam,0.83692227418008,0.8428752031786165
NEURAL_NETWORK_LR_ACCURACY_130_741,NEURAL_NETWORK,741,2018-09-10 09:24:49.599663,relu,250,130,4,5,LR_ACCURACY,10,100,130,adam,0.8379257059148247,0.8425139967491422
NEURAL_NETWORK_LR_ACCURACY_130_741,NEURAL_NETWORK,741,2018-09-10 09:24:49.599663,relu,250,130,4,20,LR_ACCURACY,10,100,130,adam,0.8379257059148247,0.8425139967491422
NEURAL_NETWORK_LR_ACCURACY_130_741,NEURAL_NETWORK,741,2018-09-10 09:24:49.599663,relu,250,130,10,2,LR_ACCURACY,1,100,130,adam,0.8379257059148247,0.8425139967491422
NEURAL_NETWORK_LR_ACCURACY_130_741,NEURAL_NETWORK,741,2018-09-10 09:24:49.599663,relu,250,130,10,5,LR_ACCURACY,1,100,130,adam,0.8379257059148247,0.8425139967491422
NEURAL_NETWORK_LR_ACCURACY_130_741,NEURAL_NETWORK,741,2018-09-10 09:24:49.599663,relu,250,130,10,20,LR_ACCURACY,1,100,130,adam,0.8379257059148247,0.8425139967491422
NEURAL_NETWORK_LR_ACCURACY_130_741,NEURAL_NETWORK,741,2018-09-10 09:24:49.599663,relu,250,130,10,2,LR_ACCURACY,4,100,130,adam,0.8431234823118908,0.8468484739028355
NEURAL_NETWORK_LR_ACCURACY_130_741,NEURAL_NETWORK,741,2018-09-10 09:24:49.599663,relu,250,130,10,5,LR_ACCURACY,4,100,130,adam,0.8431234823118908,0.8468484739028355
NEURAL_NETWORK_LR_ACCURACY_130_741,NEURAL_NETWORK,741,2018-09-10 09:24:49.599663,relu,250,130,10,20,LR_ACCURACY,4,100,130,adam,0.8431234823118908,0.8468484739028355
NEURAL_NETWORK_LR_ACCURACY_130_741,NEURAL_NETWORK,741,2018-09-10 09:24:49.599663,relu,250,130,10,2,LR_ACCURACY,10,100,130,adam,0.8431234823118908,0.8468484739028355
NEURAL_NETWORK_LR_ACCURACY_130_741,NEURAL_NETWORK,741,2018-09-10 09:24:49.599663,relu,250,130,10,5,LR_ACCURACY,10,100,130,adam,0.8431234823118908,0.8468484739028355
NEURAL_NETWORK_LR_ACCURACY_130_741,NEURAL_NETWORK,741,2018-09-10 09:24:49.599663,relu,250,130,10,20,LR_ACCURACY,10,100,130,adam,0.8431234823118908,0.8468484739028355
NEURAL_NETWORK_INFORMATION_GAIN_130_741,NEURAL_NETWORK,741,2018-09-10 10:21:31.303105,relu,250,130,4,2,INFORMATION_GAIN,1,100,130,adam,0.7773384976632003,0.7724399494310998
NEURAL_NETWORK_INFORMATION_GAIN_130_741,NEURAL_NETWORK,741,2018-09-10 10:21:31.303105,relu,250,130,4,5,INFORMATION_GAIN,1,100,130,adam,0.7773384976632003,0.7724399494310998
NEURAL_NETWORK_INFORMATION_GAIN_130_741,NEURAL_NETWORK,741,2018-09-10 10:21:31.303105,relu,250,130,4,20,INFORMATION_GAIN,1,100,130,adam,0.7773384976632003,0.7724399494310998
NEURAL_NETWORK_INFORMATION_GAIN_130_741,NEURAL_NETWORK,741,2018-09-10 10:21:31.303105,relu,250,130,4,2,INFORMATION_GAIN,4,100,130,adam,0.7897810511962834,0.7915838901932455
NEURAL_NETWORK_INFORMATION_GAIN_130_741,NEURAL_NETWORK,741,2018-09-10 10:21:31.303105,relu,250,130,4,5,INFORMATION_GAIN,4,100,130,adam,0.7897810511962834,0.7915838901932455
NEURAL_NETWORK_INFORMATION_GAIN_130_741,NEURAL_NETWORK,741,2018-09-10 10:21:31.303105,relu,250,130,4,20,INFORMATION_GAIN,4,100,130,adam,0.7952798571125169,0.7870688098248149
NEURAL_NETWORK_INFORMATION_GAIN_130_741,NEURAL_NETWORK,741,2018-09-10 10:21:31.303105,relu,250,130,4,2,INFORMATION_GAIN,10,100,130,adam,0.7952798571125169,0.7870688098248149
NEURAL_NETWORK_INFORMATION_GAIN_130_741,NEURAL_NETWORK,741,2018-09-10 10:21:31.303105,relu,250,130,4,5,INFORMATION_GAIN,10,100,130,adam,0.7952798571125169,0.7870688098248149
NEURAL_NETWORK_INFORMATION_GAIN_130_741,NEURAL_NETWORK,741,2018-09-10 10:21:31.303105,relu,250,130,4,20,INFORMATION_GAIN,10,100,130,adam,0.7952798571125169,0.7870688098248149
NEURAL_NETWORK_INFORMATION_GAIN_130_741,NEURAL_NETWORK,741,2018-09-10 10:21:31.303105,relu,250,130,10,2,INFORMATION_GAIN,1,100,130,adam,0.8110136667414478,0.7988080187827343
NEURAL_NETWORK_INFORMATION_GAIN_130_741,NEURAL_NETWORK,741,2018-09-10 10:21:31.303105,relu,250,130,10,5,INFORMATION_GAIN,1,100,130,adam,0.8110136667414478,0.7988080187827343
NEURAL_NETWORK_INFORMATION_GAIN_130_741,NEURAL_NETWORK,741,2018-09-10 10:21:31.303105,relu,250,130,10,20,INFORMATION_GAIN,1,100,130,adam,0.8110136667414478,0.7988080187827343
NEURAL_NETWORK_INFORMATION_GAIN_130_741,NEURAL_NETWORK,741,2018-09-10 10:21:31.303105,relu,250,130,10,2,INFORMATION_GAIN,4,100,130,adam,0.8110136667414478,0.7988080187827343
NEURAL_NETWORK_INFORMATION_GAIN_130_741,NEURAL_NETWORK,741,2018-09-10 10:21:31.303105,relu,250,130,10,5,INFORMATION_GAIN,4,100,130,adam,0.8110136667414478,0.7988080187827343
NEURAL_NETWORK_INFORMATION_GAIN_130_741,NEURAL_NETWORK,741,2018-09-10 10:21:31.303105,relu,250,130,10,20,INFORMATION_GAIN,4,100,130,adam,0.8259447309823438,0.8137980856059238
NEURAL_NETWORK_INFORMATION_GAIN_130_741,NEURAL_NETWORK,741,2018-09-10 10:21:31.303105,relu,250,130,10,2,INFORMATION_GAIN,10,100,130,adam,0.8259447309823438,0.8137980856059238
NEURAL_NETWORK_INFORMATION_GAIN_130_741,NEURAL_NETWORK,741,2018-09-10 10:21:31.303105,relu,250,130,10,5,INFORMATION_GAIN,10,100,130,adam,0.8259447309823438,0.8137980856059238
NEURAL_NETWORK_INFORMATION_GAIN_130_741,NEURAL_NETWORK,741,2018-09-10 10:21:31.303105,relu,250,130,10,20,INFORMATION_GAIN,10,100,130,adam,0.8259447309823438,0.8137980856059238
NEURAL_NETWORK_GBM_36_741,NEURAL_NETWORK,741,2018-10-10 15:59:42.980378,relu,250,36,4,2,GBM,1,100,1,adam,,
NEURAL_NETWORK_GBM_36_741,NEURAL_NETWORK,741,2018-10-10 15:59:42.980378,relu,250,36,4,5,GBM,1,100,1,adam,,
NEURAL_NETWORK_GBM_36_741,NEURAL_NETWORK,741,2018-10-10 15:59:42.980378,relu,250,36,4,20,GBM,1,100,1,adam,,
NEURAL_NETWORK_GBM_36_741,NEURAL_NETWORK,741,2018-10-10 15:59:42.980378,relu,250,36,4,2,GBM,4,100,1,adam,,
NEURAL_NETWORK_GBM_36_741,NEURAL_NETWORK,741,2018-10-10 15:59:42.980378,relu,250,36,4,5,GBM,4,100,1,adam,,
NEURAL_NETWORK_GBM_36_741,NEURAL_NETWORK,741,2018-10-10 15:59:42.980378,relu,250,36,4,20,GBM,4,100,1,adam,,
NEURAL_NETWORK_GBM_36_741,NEURAL_NETWORK,741,2018-10-10 15:59:42.980378,relu,250,36,4,2,GBM,10,100,1,adam,,
NEURAL_NETWORK_GBM_36_741,NEURAL_NETWORK,741,2018-10-10 15:59:42.980378,relu,250,36,4,5,GBM,10,100,1,adam,,
NEURAL_NETWORK_GBM_36_741,NEURAL_NETWORK,741,2018-10-10 15:59:42.980378,relu,250,36,4,20,GBM,10,100,1,adam,,
NEURAL_NETWORK_GBM_36_741,NEURAL_NETWORK,741,2018-10-10 15:59:42.980378,relu,250,36,10,2,GBM,1,100,1,adam,,
NEURAL_NETWORK_GBM_36_741,NEURAL_NETWORK,741,2018-10-10 15:59:42.980378,relu,250,36,10,5,GBM,1,100,1,adam,,
NEURAL_NETWORK_GBM_36_741,NEURAL_NETWORK,741,2018-10-10 15:59:42.980378,relu,250,36,10,20,GBM,1,100,1,adam,,
NEURAL_NETWORK_GBM_36_741,NEURAL_NETWORK,741,2018-10-10 15:59:42.980378,relu,250,36,10,2,GBM,4,100,1,adam,,
NEURAL_NETWORK_GBM_36_741,NEURAL_NETWORK,741,2018-10-10 15:59:42.980378,relu,250,36,10,5,GBM,4,100,1,adam,,
NEURAL_NETWORK_GBM_36_741,NEURAL_NETWORK,741,2018-10-10 15:59:42.980378,relu,250,36,10,20,GBM,4,100,1,adam,,
NEURAL_NETWORK_GBM_36_741,NEURAL_NETWORK,741,2018-10-10 15:59:42.980378,relu,250,36,10,2,GBM,10,100,1,adam,,
NEURAL_NETWORK_GBM_36_741,NEURAL_NETWORK,741,2018-10-10 15:59:42.980378,relu,250,36,10,5,GBM,10,100,1,adam,,
NEURAL_NETWORK_GBM_36_741,NEURAL_NETWORK,741,2018-10-10 15:59:42.980378,relu,250,36,10,20,GBM,10,100,1,adam,,
NEURAL_NETWORK_E_NET_240_741,NEURAL_NETWORK,741,2019-01-27 21:40:00.371527,relu,250,240,4,2,E_NET,1,100,240,adam,0.8491440727311246,0.8524471735596894
NEURAL_NETWORK_E_NET_240_741,NEURAL_NETWORK,741,2019-01-27 21:40:00.371527,relu,250,240,4,5,E_NET,1,100,240,adam,0.8491440727311246,0.8524471735596894
NEURAL_NETWORK_E_NET_240_741,NEURAL_NETWORK,741,2019-01-27 21:40:00.371527,relu,250,240,4,20,E_NET,1,100,240,adam,0.8491440727311246,0.8524471735596894
NEURAL_NETWORK_E_NET_240_741,NEURAL_NETWORK,741,2019-01-27 21:40:00.371527,relu,250,240,4,2,E_NET,4,100,240,adam,0.8551245258808968,0.8538919992775872
NEURAL_NETWORK_E_NET_240_741,NEURAL_NETWORK,741,2019-01-27 21:40:00.371527,relu,250,240,4,5,E_NET,4,100,240,adam,0.8551245258808968,0.8538919992775872
NEURAL_NETWORK_E_NET_240_741,NEURAL_NETWORK,741,2019-01-27 21:40:00.371527,relu,250,240,4,20,E_NET,4,100,240,adam,0.8551245258808968,0.8538919992775872
NEURAL_NETWORK_E_NET_240_741,NEURAL_NETWORK,741,2019-01-27 21:40:00.371527,relu,250,240,4,2,E_NET,10,100,240,adam,0.8551245258808968,0.8538919992775872
NEURAL_NETWORK_E_NET_240_741,NEURAL_NETWORK,741,2019-01-27 21:40:00.371527,relu,250,240,4,5,E_NET,10,100,240,adam,0.8551245258808968,0.8538919992775872
NEURAL_NETWORK_E_NET_240_741,NEURAL_NETWORK,741,2019-01-27 21:40:00.371527,relu,250,240,4,20,E_NET,10,100,240,adam,0.8556864476521625,0.8520859671302149
